driver_id,age,vehicle_age_yrs,speeding_pct,harsh_braking_per100km,harsh_accel_per100km,cornering_per100km,night_driving_pct,phone_use_per_trip,max_speed_kmh,monthly_km,harsh_event_index,speed_risk_index,distraction_score,risk_score,risk_tier,is_high_risk
DRV-1253,36,16,0.0812,6.47,5.15,3.52,0.2341,1.54,112.5,557,0.2856,0.2415,0.1925,86.4,High,1
DRV-1254,53,3,0.0955,5.27,2.18,2.82,0.071,1.46,105.7,337,0.1981,0.2239,0.1825,0.4,Low,0
DRV-1255,53,2,0.1016,5.11,3.31,2.65,0.1666,1.54,100.9,1120,0.2104,0.2093,0.1925,4.2,Low,0
DRV-1256,43,4,0.2803,7.68,6.87,5.72,0.2164,2.81,121.3,225,0.3825,0.384,0.3512,100.0,High,1
DRV-1257,33,1,0.0163,3.65,4.09,1.73,0.1071,0.91,87.5,685,0.1758,0.1121,0.1138,0.0,Low,0
DRV-1258,44,2,0.1845,5.73,4.72,6.45,0.155,1.51,106.0,225,0.3223,0.274,0.1888,88.8,High,1
DRV-1259,27,3,0.0598,5.3,2.85,2.8,0.2244,1.43,81.3,464,0.2095,0.1128,0.1788,1.4,Low,0
DRV-1260,52,1,0.0,3.24,2.78,2.28,0.0673,2.47,126.2,208,0.1567,0.2482,0.3088,2.9,Low,0
DRV-1261,49,1,0.1937,8.59,5.06,5.69,0.1492,2.46,95.6,480,0.3699,0.24,0.3075,95.2,High,1
DRV-1262,61,4,0.0554,2.5,2.66,1.37,0.0899,0.8,81.8,1593,0.1217,0.1122,0.1,0.0,Low,0
DRV-1263,28,1,0.1079,6.25,4.94,7.25,0.1545,1.6,120.4,278,0.3523,0.2858,0.2,98.4,High,1
DRV-1264,26,0,0.0838,4.24,3.16,2.19,0.0877,1.31,90.4,110,0.1813,0.1601,0.1638,0.0,Low,0
DRV-1265,44,1,0.0246,4.55,1.12,2.99,0.044,0.39,83.2,319,0.1695,0.1005,0.0488,0.0,Low,0
DRV-1266,34,0,0.1665,7.27,5.86,4.68,0.2031,2.66,124.9,351,0.3367,0.335,0.3325,99.9,High,1
DRV-1267,49,1,0.1434,7.47,4.96,4.32,0.2361,1.74,130.8,621,0.3185,0.3444,0.2175,97.4,High,1
DRV-1268,53,7,0.0013,3.89,3.0,2.97,0.0783,1.3,94.9,955,0.1872,0.1316,0.1625,0.0,Low,0
DRV-1269,58,6,0.0592,2.75,5.52,3.7,0.06,1.0,103.6,1067,0.221,0.1961,0.125,0.9,Low,0
DRV-1270,38,0,0.0984,5.29,4.47,4.61,0.1714,2.99,93.1,365,0.2725,0.1782,0.3738,77.8,High,1
DRV-1271,48,4,0.0896,5.78,6.2,3.77,0.1833,2.01,107.2,221,0.2943,0.2263,0.2512,93.0,High,1
DRV-1272,31,2,0.0588,3.21,2.42,1.9,0.1378,0.96,102.7,227,0.1425,0.1925,0.12,0.1,Low,0
DRV-1273,40,1,0.1925,8.91,5.39,3.86,0.138,2.35,137.6,214,0.3452,0.3969,0.2938,97.9,High,1
DRV-1274,37,0,0.0539,2.66,1.95,2.13,0.0807,0.7,78.2,394,0.1283,0.0979,0.0875,0.0,Low,0
DRV-1275,36,6,0.05,3.66,4.98,2.56,0.0995,1.09,85.0,146,0.2074,0.1212,0.1362,0.1,Low,0
DRV-1276,59,3,0.0694,3.93,3.35,3.54,0.1233,1.41,107.8,292,0.2052,0.2174,0.1762,0.9,Low,0
DRV-1277,21,6,0.0738,2.33,4.57,2.9,0.104,0.39,88.8,645,0.1808,0.1486,0.0488,0.0,Low,0
DRV-1278,37,12,0.0,2.01,1.66,1.15,0.0749,0.85,81.8,257,0.0909,0.0817,0.1062,0.0,Low,0
DRV-1279,38,1,0.1046,3.82,3.42,1.99,0.0531,1.3,78.4,390,0.1732,0.1265,0.1625,0.0,Low,0
DRV-1280,45,2,0.0122,5.03,4.61,3.96,0.1833,1.49,102.3,141,0.2566,0.1653,0.1862,33.6,Low,0
DRV-1281,24,0,0.0943,9.8,5.51,4.44,0.1588,1.98,127.2,352,0.3766,0.3039,0.2475,99.0,High,1
DRV-1282,34,1,0.1486,6.38,6.77,8.26,0.1739,1.83,117.0,300,0.4056,0.2955,0.2288,99.1,High,1
DRV-1283,30,1,0.2852,7.47,12.52,4.66,0.2048,1.71,129.5,89,0.4513,0.4175,0.2138,97.5,High,1
DRV-1284,18,25,0.1521,4.02,2.42,1.49,0.0729,0.57,90.1,525,0.1505,0.1965,0.0712,0.0,Low,0
DRV-1285,51,0,0.267,7.87,8.34,5.33,0.1996,2.6,138.6,152,0.403,0.4416,0.325,99.9,High,1
DRV-1286,20,0,0.0263,0.97,0.41,3.56,0.0286,1.08,84.5,439,0.0974,0.1063,0.135,0.0,Low,0
DRV-1287,18,0,0.0369,6.25,5.26,4.62,0.1734,1.59,109.1,174,0.3051,0.2044,0.1988,88.0,High,1
DRV-1288,49,3,0.1327,4.32,5.77,3.3,0.1133,1.67,118.2,456,0.2486,0.2912,0.2088,18.9,Low,0
DRV-1289,33,0,0.0,0.55,5.4,0.81,0.0645,0.23,68.9,321,0.1172,0.0334,0.0288,0.0,Low,0
DRV-1290,34,1,0.0204,2.57,2.26,1.63,0.1128,0.79,89.2,637,0.1217,0.1207,0.0988,0.0,Low,0
DRV-1291,34,2,0.1076,3.42,4.29,3.88,0.1077,2.61,97.5,166,0.2175,0.1998,0.3262,5.3,Low,0
DRV-1292,50,5,0.0,1.27,1.02,1.21,0.0554,0.51,90.3,463,0.0666,0.1136,0.0638,0.0,Low,0
DRV-1293,31,1,0.1388,8.02,2.5,3.44,0.1431,1.5,107.4,486,0.2709,0.2541,0.1875,20.3,Low,0
DRV-1294,45,14,0.0,2.21,1.35,1.16,0.1036,1.24,77.0,914,0.0899,0.0638,0.155,0.0,Low,0
DRV-1295,24,0,0.1036,4.79,5.54,2.88,0.127,1.21,91.2,573,0.2457,0.174,0.1512,1.0,Low,0
DRV-1296,41,0,0.056,3.88,3.44,2.93,0.1594,1.77,105.8,243,0.1935,0.2025,0.2212,0.5,Low,0
DRV-1297,48,0,0.0,2.18,0.7,0.38,0.0395,0.5,65.0,425,0.0629,0.0188,0.0625,0.1,Low,0
DRV-1298,54,3,0.1004,3.53,3.29,1.99,0.0705,0.83,110.9,253,0.1652,0.2461,0.1038,0.0,Low,0
DRV-1299,19,0,0.065,13.61,4.57,3.26,0.1235,1.56,107.5,79,0.4136,0.2139,0.195,20.4,Low,0
DRV-1300,34,2,0.0152,1.14,0.57,0.84,0.0425,0.78,67.2,147,0.0491,0.0354,0.0975,0.0,Low,0
DRV-1301,57,1,0.1066,7.09,3.43,4.48,0.196,1.69,93.0,363,0.2886,0.1824,0.2112,27.4,Low,0
DRV-1302,49,5,0.0942,5.01,4.3,3.49,0.2319,1.37,114.4,382,0.2417,0.2558,0.1713,9.0,Low,0
DRV-1303,35,2,0.1855,9.55,6.92,5.0,0.2189,2.16,132.3,220,0.4063,0.3732,0.27,99.9,High,1
DRV-1304,38,2,0.103,4.87,3.8,3.08,0.1092,1.49,96.4,503,0.2223,0.1932,0.1862,0.0,Low,0
DRV-1305,41,3,0.0,1.38,1.06,0.75,0.0314,0.56,86.1,225,0.0603,0.0979,0.07,0.0,Low,0
DRV-1306,33,16,0.102,4.8,3.04,2.63,0.1374,1.02,89.7,165,0.1993,0.1675,0.1275,0.0,Low,0
DRV-1307,44,8,0.0913,4.03,3.17,2.66,0.1141,1.26,101.6,230,0.1866,0.2062,0.1575,0.0,Low,0
DRV-1308,43,6,0.1158,5.59,4.52,5.45,0.1499,1.67,132.6,251,0.2961,0.3359,0.2088,92.4,High,1
DRV-1309,24,7,0.2856,13.11,5.89,5.5,0.1823,2.46,149.0,318,0.4704,0.4908,0.3075,100.0,High,1
DRV-1310,32,1,0.1229,4.12,2.94,2.24,0.132,1.39,99.8,245,0.1762,0.2168,0.1737,0.0,Low,0
DRV-1311,32,7,0.0509,4.19,3.96,1.98,0.0967,3.21,102.1,118,0.1894,0.1859,0.4012,3.1,Low,0
DRV-1312,34,3,0.1062,3.86,3.07,2.44,0.095,2.21,107.0,53,0.1772,0.2347,0.2762,1.3,Low,0
DRV-1313,41,8,0.0068,5.37,2.1,1.74,0.0733,1.14,75.0,336,0.1772,0.06,0.1425,0.0,Low,0
DRV-1314,40,1,0.0828,4.23,4.91,2.72,0.122,1.85,91.1,159,0.2208,0.1622,0.2312,1.6,Low,0
DRV-1315,29,9,0.0077,3.97,1.15,0.82,0.0553,0.58,60.0,79,0.115,0.0042,0.0725,0.1,Low,0
DRV-1316,54,2,0.0706,10.03,4.61,5.31,0.1803,3.15,118.6,359,0.3836,0.2586,0.3938,98.1,High,1
DRV-1317,38,1,0.1448,6.35,3.65,3.15,0.1295,1.42,131.1,1164,0.2508,0.3463,0.1775,13.4,Low,0
DRV-1318,55,2,0.0709,5.52,3.52,2.85,0.0898,1.93,115.9,311,0.2261,0.2486,0.2412,1.0,Low,0
DRV-1319,55,5,0.0126,3.78,2.12,0.8,0.037,0.87,88.3,425,0.1269,0.1131,0.1088,0.0,Low,0
DRV-1320,25,1,0.0,1.19,1.11,1.9,0.0314,0.39,85.3,466,0.0803,0.0949,0.0488,0.0,Low,0
DRV-1321,32,1,0.3468,8.48,4.97,5.12,0.1863,2.0,114.5,82,0.3548,0.3951,0.25,99.7,High,1
DRV-1322,32,10,0.175,8.2,6.33,5.17,0.326,2.43,141.8,617,0.3729,0.403,0.3038,99.8,High,1
DRV-1323,41,2,0.0,5.15,7.86,4.59,0.1389,1.19,109.0,554,0.3258,0.1838,0.1488,14.9,Low,0
DRV-1324,46,21,0.1391,8.96,7.09,5.41,0.252,3.04,134.5,842,0.4056,0.3559,0.38,98.8,High,1
DRV-1325,39,1,0.2032,8.88,7.25,4.93,0.158,1.67,102.8,291,0.397,0.2723,0.2088,96.0,High,1
DRV-1326,31,0,0.1208,2.01,1.44,3.01,0.0495,1.24,96.5,216,0.1244,0.2033,0.155,0.0,Low,0
DRV-1327,57,1,0.061,4.21,7.9,4.04,0.0928,2.61,101.5,669,0.2967,0.1892,0.3262,14.3,Low,0
DRV-1328,32,3,0.1458,5.81,2.56,3.3,0.0787,1.09,100.6,532,0.2249,0.2324,0.1362,0.2,Low,0
DRV-1329,46,4,0.1648,4.49,4.47,6.71,0.1871,2.68,119.5,611,0.2985,0.3138,0.335,52.4,Moderate,0
DRV-1330,37,0,0.0801,4.71,2.71,2.84,0.1128,1.16,81.3,312,0.1962,0.1239,0.145,0.0,Low,0
DRV-1331,37,6,0.1143,5.24,4.37,3.4,0.1459,2.16,106.2,445,0.2456,0.2361,0.27,37.9,Low,0
DRV-1332,46,0,0.1512,6.11,4.74,3.48,0.1697,1.5,106.8,219,0.2708,0.2587,0.1875,82.9,High,1
DRV-1333,56,8,0.1041,2.37,6.11,1.22,0.0477,0.7,85.4,295,0.1736,0.1525,0.0875,0.2,Low,0
DRV-1334,41,1,0.1094,4.92,4.84,2.48,0.0868,0.88,86.2,254,0.2287,0.1584,0.11,0.3,Low,0
DRV-1335,32,0,0.0645,3.78,3.88,2.41,0.1179,1.09,95.3,1476,0.1885,0.1678,0.1362,0.0,Low,0
DRV-1336,55,2,0.1193,6.85,6.04,4.02,0.1497,1.47,96.5,503,0.3181,0.2025,0.1838,63.6,Moderate,0
DRV-1337,43,2,0.295,6.42,5.09,4.89,0.1705,1.96,130.2,95,0.311,0.4255,0.245,99.8,High,1
DRV-1338,40,25,0.0493,2.82,5.24,2.21,0.1185,1.86,92.4,476,0.1879,0.1486,0.2325,1.1,Low,0
DRV-1339,50,1,0.0965,2.28,2.33,1.28,0.0611,0.61,93.8,349,0.11,0.1798,0.0762,0.0,Low,0
DRV-1340,41,0,0.0731,3.02,3.61,2.72,0.048,0.97,66.2,285,0.175,0.0635,0.1212,0.0,Low,0
DRV-1341,67,10,0.1831,10.35,5.65,4.19,0.1889,3.35,141.5,110,0.385,0.4063,0.4188,99.7,High,1
DRV-1342,38,1,0.1346,5.9,7.06,7.35,0.1421,3.04,104.4,562,0.3827,0.2405,0.38,84.8,High,0
DRV-1343,51,15,0.0974,4.56,3.04,2.16,0.1229,1.96,110.9,175,0.1851,0.2444,0.245,0.9,Low,0
DRV-1344,43,16,0.1334,3.68,5.8,2.09,0.1646,2.55,109.6,441,0.2121,0.2594,0.3188,5.9,Low,0
DRV-1345,43,2,0.0279,2.8,1.98,0.32,0.0162,0.2,80.0,114,0.0954,0.0903,0.025,0.0,Low,0
DRV-1346,33,1,0.0,1.06,1.66,0.72,0.0673,1.51,108.9,275,0.0633,0.1834,0.1888,0.0,Low,0
DRV-1347,33,5,0.0489,2.39,2.36,0.73,0.1071,0.52,92.7,730,0.1017,0.1495,0.065,0.0,Low,0
DRV-1348,43,7,0.1529,7.72,6.24,3.83,0.1499,2.02,113.1,529,0.335,0.2832,0.2525,98.7,High,1
DRV-1349,27,2,0.1222,4.83,5.69,3.5,0.2043,2.35,107.5,402,0.2614,0.2453,0.2938,47.5,Moderate,1
DRV-1350,31,7,0.2083,2.47,4.38,3.0,0.0583,0.69,103.2,323,0.1824,0.2766,0.0862,1.4,Low,0
DRV-1351,38,6,0.0,2.64,4.0,1.33,0.0544,1.73,86.3,347,0.1461,0.0986,0.2162,0.4,Low,0
DRV-1352,52,3,0.0882,2.72,3.93,1.58,0.0402,0.55,82.5,235,0.1515,0.1329,0.0688,0.0,Low,0
DRV-1353,38,1,0.0,1.85,1.29,2.22,0.0412,1.23,79.5,146,0.1029,0.0731,0.1538,0.0,Low,0
DRV-1354,38,1,0.0556,4.33,5.43,1.17,0.0699,0.83,81.8,625,0.2005,0.1123,0.1038,0.0,Low,0
DRV-1355,25,2,0.2584,5.43,3.77,2.44,0.1313,1.21,95.5,988,0.2202,0.2752,0.1512,4.3,Low,0
DRV-1356,58,5,0.0303,5.61,2.8,3.27,0.0814,1.19,121.4,756,0.2243,0.2469,0.1488,0.8,Low,0
DRV-1357,51,7,0.0,1.11,0.47,0.69,0.0546,1.15,93.8,306,0.0438,0.1267,0.1438,0.0,Low,0
DRV-1358,52,5,0.0359,3.42,1.79,1.74,0.0456,1.12,91.3,167,0.133,0.1371,0.14,0.0,Low,0
DRV-1359,20,11,0.0626,4.3,3.5,3.81,0.1022,1.18,99.4,668,0.2205,0.1822,0.1475,0.0,Low,0
DRV-1360,42,11,0.1546,11.66,3.46,2.45,0.1197,1.17,96.6,527,0.3399,0.2223,0.1462,1.9,Low,0
DRV-1361,26,0,0.0184,2.16,4.23,1.69,0.0939,0.73,87.1,727,0.1475,0.1117,0.0912,0.3,Low,0
DRV-1362,47,0,0.158,5.18,3.62,5.16,0.1077,1.95,128.6,612,0.2671,0.3441,0.2438,15.7,Low,0
DRV-1363,41,1,0.0,4.87,2.74,1.67,0.0948,0.57,96.2,1107,0.1765,0.1358,0.0712,0.0,Low,0
DRV-1364,44,5,0.0316,6.01,4.94,5.47,0.1297,1.44,121.0,185,0.3119,0.2461,0.18,82.5,High,1
DRV-1365,29,13,0.0985,4.55,3.3,3.19,0.133,1.59,108.1,197,0.2098,0.2346,0.1988,1.3,Low,0
DRV-1366,25,7,0.0,4.25,2.31,1.67,0.1023,1.04,83.7,395,0.1569,0.0889,0.13,0.0,Low,0
DRV-1367,30,6,0.3333,8.57,8.36,11.09,0.2328,2.64,136.6,199,0.5325,0.4706,0.33,99.9,High,1
DRV-1368,41,12,0.0,2.83,4.15,2.87,0.1092,0.83,84.5,196,0.1832,0.0919,0.1038,0.7,Low,0
DRV-1369,35,0,0.0984,6.32,5.53,8.65,0.1401,1.65,131.1,650,0.3916,0.3207,0.2062,96.4,High,1
DRV-1370,41,1,0.1762,8.03,5.35,4.89,0.1321,1.85,105.6,135,0.3476,0.2679,0.2312,95.4,High,1
DRV-1371,25,10,0.0,2.86,3.51,0.69,0.0291,0.88,79.7,278,0.1295,0.0739,0.11,0.0,Low,0
DRV-1372,37,1,0.0,3.03,3.78,1.53,0.0604,1.05,101.6,124,0.1542,0.156,0.1312,0.0,Low,0
DRV-1373,54,16,0.3099,6.79,5.63,4.63,0.2358,2.33,114.5,342,0.3222,0.3748,0.2912,99.9,High,1
DRV-1374,41,5,0.0,3.18,2.18,2.13,0.0761,0.97,91.0,468,0.1425,0.1163,0.1212,0.0,Low,0
DRV-1375,42,6,0.0961,4.91,4.35,3.63,0.1394,1.65,73.0,851,0.2433,0.1016,0.2062,11.3,Low,0
DRV-1376,42,12,0.0323,2.46,2.16,2.33,0.0625,1.49,86.4,739,0.1318,0.1168,0.1862,0.0,Low,0
DRV-1377,31,7,0.1643,4.77,4.74,3.38,0.1053,1.53,114.9,282,0.242,0.2962,0.1912,11.7,Low,0
DRV-1378,57,6,0.0743,2.21,2.19,3.29,0.0528,0.79,83.1,545,0.1465,0.1275,0.0988,0.0,Low,0
DRV-1379,42,12,0.0973,5.09,5.44,3.8,0.1594,1.77,120.3,426,0.2685,0.2796,0.2212,89.3,High,1
DRV-1380,40,1,0.0941,4.57,4.14,2.81,0.1552,1.57,105.8,341,0.2166,0.2235,0.1962,1.9,Low,0
DRV-1381,46,11,0.1105,5.94,3.95,6.86,0.132,1.66,121.4,414,0.3218,0.291,0.2075,37.5,Low,0
DRV-1382,49,0,0.2162,6.22,8.01,4.58,0.1605,2.83,110.3,727,0.3495,0.3075,0.3538,98.0,High,1
DRV-1383,23,1,0.0367,3.84,3.17,3.09,0.0945,1.31,101.5,156,0.1914,0.1758,0.1638,0.0,Low,0
DRV-1384,38,3,0.1884,3.51,2.53,1.57,0.1006,0.86,77.7,218,0.1438,0.17,0.1075,0.1,Low,0
DRV-1385,64,4,0.0,3.32,1.82,2.18,0.0356,0.92,85.1,347,0.1403,0.0941,0.115,0.0,Low,0
DRV-1386,57,6,0.1464,5.11,6.71,4.12,0.1377,3.64,108.5,190,0.2964,0.2624,0.455,85.2,High,1
DRV-1387,36,6,0.1019,6.16,5.75,4.33,0.1856,2.03,130.7,94,0.3056,0.3212,0.2537,99.4,High,1
DRV-1388,46,3,0.1414,8.77,6.29,10.6,0.2355,2.94,122.6,217,0.4922,0.3125,0.3675,99.9,High,1
DRV-1389,34,10,0.0833,8.32,6.24,4.01,0.1345,4.3,106.0,895,0.3506,0.2183,0.5375,73.2,High,0
DRV-1390,42,0,0.0,2.43,2.67,1.28,0.0351,1.69,79.5,796,0.1187,0.0731,0.2112,0.0,Low,0
DRV-1391,32,11,0.1762,7.99,6.57,6.37,0.1847,2.22,126.3,399,0.3967,0.3455,0.2775,100.0,High,1
DRV-1392,32,0,0.0,8.97,2.56,4.0,0.0846,1.28,117.1,366,0.3021,0.2141,0.16,2.4,Low,0
DRV-1393,30,1,0.1037,5.44,2.29,1.55,0.0684,0.98,60.0,1381,0.178,0.057,0.1225,0.0,Low,0
DRV-1394,58,11,0.0734,4.93,6.56,7.3,0.1207,2.35,106.9,393,0.3539,0.2162,0.2938,26.1,Low,0
DRV-1395,32,2,0.0022,6.29,1.77,5.43,0.0524,2.19,106.8,323,0.2639,0.1767,0.2738,11.2,Low,0
DRV-1396,51,4,0.1034,6.4,4.99,5.57,0.1429,1.41,102.8,266,0.3226,0.2174,0.1762,63.6,Moderate,0
DRV-1397,32,0,0.125,2.83,2.8,1.64,0.0816,1.39,101.3,114,0.1361,0.2236,0.1737,0.2,Low,0
DRV-1398,31,15,0.1866,6.22,6.12,4.66,0.2111,1.79,133.8,703,0.3196,0.3794,0.2238,98.9,High,1
DRV-1399,42,1,0.1304,5.02,5.19,3.75,0.1195,1.97,107.9,397,0.2619,0.2513,0.2462,48.5,Moderate,1
DRV-1400,22,1,0.0,2.02,3.27,1.1,0.0487,2.36,80.1,424,0.1169,0.0754,0.295,0.0,Low,0
DRV-1401,45,1,0.0785,5.28,4.28,3.62,0.1641,2.73,124.8,440,0.2493,0.2862,0.3412,86.2,High,1
DRV-1402,36,14,0.0004,7.27,4.47,1.86,0.0963,1.49,103.6,625,0.2571,0.1637,0.1862,1.8,Low,0
DRV-1403,31,0,0.3125,8.47,7.27,5.89,0.234,2.7,132.7,217,0.4084,0.4445,0.3375,100.0,High,1
DRV-1404,28,2,0.1023,6.24,4.23,2.1,0.0721,1.75,103.4,529,0.2373,0.219,0.2188,4.9,Low,0
DRV-1405,61,14,0.0721,5.84,4.1,3.27,0.1199,1.65,119.8,787,0.2505,0.2639,0.2062,10.8,Low,0
DRV-1406,37,1,0.0533,6.67,3.94,9.31,0.1358,1.63,99.3,134,0.3853,0.1767,0.2037,35.2,Low,0
DRV-1407,37,10,0.0,1.5,1.43,1.44,0.0727,0.72,92.7,253,0.0826,0.1226,0.09,0.0,Low,0
DRV-1408,48,0,0.029,4.01,5.64,3.16,0.1211,1.22,105.0,607,0.2374,0.1847,0.1525,0.4,Low,0
DRV-1409,27,1,0.1633,5.02,5.41,4.06,0.184,1.63,105.5,791,0.2718,0.2604,0.2037,58.5,Moderate,0
DRV-1410,51,1,0.056,8.75,2.11,2.05,0.0808,1.42,111.0,682,0.2512,0.222,0.1775,1.9,Low,0
DRV-1411,37,10,0.1711,4.77,1.41,3.65,0.0758,1.75,78.2,207,0.1919,0.1624,0.2188,1.4,Low,0
DRV-1412,21,5,0.2066,5.0,4.12,3.04,0.1224,3.53,108.5,120,0.2295,0.2955,0.4412,14.7,Low,0
DRV-1413,31,9,0.1316,6.61,2.54,1.95,0.1042,1.36,101.3,554,0.2135,0.2273,0.17,0.0,Low,0
DRV-1414,24,4,0.1763,6.7,4.41,4.24,0.1918,2.09,98.4,293,0.2923,0.241,0.2612,83.3,High,0
DRV-1415,38,4,0.0949,5.56,3.63,5.14,0.141,1.51,118.0,274,0.2745,0.2697,0.1888,22.6,Low,0
DRV-1416,28,5,0.1335,6.23,4.02,2.6,0.0914,1.22,104.6,374,0.2436,0.2407,0.1525,1.2,Low,0
DRV-1417,27,3,0.1296,6.48,5.32,4.52,0.175,1.73,130.3,782,0.3087,0.3349,0.2162,97.1,High,1
DRV-1418,41,10,0.3015,9.74,8.07,7.26,0.1826,3.82,133.9,1313,0.4745,0.443,0.4775,98.8,High,1
DRV-1419,38,6,0.1391,5.56,3.72,2.65,0.1445,2.28,104.3,579,0.2262,0.2426,0.285,5.1,Low,0
DRV-1420,52,8,0.0734,2.08,2.76,4.18,0.0694,2.0,96.0,430,0.1712,0.1754,0.25,1.3,Low,0
DRV-1421,51,0,0.1769,6.59,7.75,3.93,0.1771,1.88,121.9,153,0.3396,0.3294,0.235,99.0,High,1
DRV-1422,38,0,0.2436,6.07,6.75,3.32,0.1236,1.43,136.1,614,0.3003,0.4194,0.1788,55.0,Moderate,1
DRV-1423,43,4,0.0358,5.83,3.63,6.24,0.1534,1.64,108.9,1117,0.3019,0.2031,0.205,24.3,Low,0
DRV-1424,21,8,0.1266,0.86,2.55,0.61,0.0628,0.27,82.1,961,0.0719,0.1525,0.0338,0.0,Low,0
DRV-1425,46,1,0.13,6.93,4.27,4.68,0.1713,2.03,109.9,354,0.3034,0.2586,0.2537,91.1,High,1
DRV-1426,42,0,0.0,4.2,2.52,5.38,0.09,0.96,100.7,184,0.2336,0.1526,0.12,0.2,Low,0
DRV-1427,49,5,0.0,2.8,0.2,2.43,0.0343,0.12,67.9,465,0.1079,0.0296,0.015,0.0,Low,0
DRV-1428,34,6,0.0,3.01,3.14,0.19,0.0181,0.28,75.9,888,0.1163,0.0596,0.035,0.0,Low,0
DRV-1429,34,0,0.0932,5.49,1.99,1.34,0.0676,1.13,80.2,473,0.1698,0.127,0.1412,0.0,Low,0
DRV-1430,34,3,0.0,0.99,0.97,0.56,0.0438,0.49,71.0,371,0.0472,0.0412,0.0612,0.0,Low,0
DRV-1431,55,1,0.1107,4.22,4.21,3.05,0.0981,1.12,112.6,370,0.2156,0.2581,0.14,1.0,Low,0
DRV-1432,41,1,0.0817,3.15,0.41,0.89,0.051,0.69,83.4,1400,0.0876,0.1327,0.0862,0.0,Low,0
DRV-1433,20,12,0.0324,2.67,2.99,3.09,0.1151,0.75,87.7,202,0.165,0.1217,0.0938,0.0,Low,0
DRV-1434,45,8,0.0424,3.25,1.95,5.32,0.0878,0.94,91.6,237,0.2039,0.1418,0.1175,0.1,Low,0
DRV-1435,32,6,0.0,1.83,1.97,2.33,0.0844,0.86,87.3,345,0.116,0.1024,0.1075,0.0,Low,0
DRV-1436,51,0,0.0371,2.69,2.54,3.28,0.0603,0.77,94.4,393,0.1617,0.1494,0.0962,0.0,Low,0
DRV-1437,44,0,0.2143,7.56,1.83,1.37,0.1253,0.62,75.6,699,0.2091,0.1764,0.0775,1.2,Low,0
DRV-1438,52,1,0.2069,5.81,6.92,5.92,0.1388,2.46,103.5,744,0.3499,0.2769,0.3075,91.7,High,1
DRV-1439,50,3,0.2044,7.86,10.05,5.8,0.2555,3.03,113.1,159,0.4407,0.3115,0.3787,99.9,High,1
DRV-1440,49,14,0.1403,7.78,5.33,4.86,0.1665,1.98,109.7,230,0.3416,0.2635,0.2475,99.3,High,1
DRV-1441,51,4,0.0245,0.97,2.46,0.85,0.0601,0.44,77.5,243,0.0774,0.0791,0.055,0.0,Low,0
DRV-1442,47,5,0.1585,5.33,4.92,6.77,0.1501,1.62,102.0,685,0.324,0.2447,0.2025,84.0,High,1
DRV-1443,29,0,0.149,8.28,5.17,6.11,0.191,1.97,129.0,298,0.374,0.3407,0.2462,99.9,High,1
DRV-1444,24,1,0.045,2.73,2.28,1.13,0.0313,0.43,105.1,276,0.1152,0.1939,0.0538,0.1,Low,0
DRV-1445,28,11,0.0,2.34,2.99,2.7,0.1088,1.26,102.2,524,0.1506,0.1582,0.1575,0.0,Low,0
DRV-1446,46,19,0.0837,6.91,8.35,4.85,0.2033,1.47,105.5,151,0.3744,0.2167,0.1838,78.8,High,1
DRV-1447,18,0,0.0681,2.89,1.46,1.21,0.0952,1.11,93.0,327,0.1063,0.1612,0.1388,0.0,Low,0
DRV-1448,37,2,0.1005,5.87,5.32,5.57,0.157,2.58,118.2,181,0.3175,0.2735,0.3225,99.0,High,1
DRV-1449,34,1,0.1643,4.14,4.84,4.16,0.1053,1.31,100.2,449,0.2467,0.2411,0.1638,2.9,Low,0
DRV-1450,52,4,0.1266,6.16,4.14,3.51,0.1629,2.35,125.0,269,0.2624,0.3134,0.2938,69.2,Moderate,0
DRV-1451,36,2,0.0814,7.09,7.04,5.41,0.2424,3.07,147.8,200,0.3673,0.374,0.3838,99.8,High,1
DRV-1452,33,2,0.1684,6.49,4.96,3.7,0.1848,2.26,99.3,466,0.2865,0.24,0.2825,95.1,High,1
DRV-1453,53,5,0.0,0.94,1.11,3.47,0.063,0.33,103.3,403,0.1067,0.1624,0.0412,0.0,Low,0
DRV-1454,36,2,0.093,3.2,3.0,1.25,0.0647,1.1,84.7,186,0.139,0.1438,0.1375,0.0,Low,0
DRV-1455,34,3,0.0894,4.63,3.4,3.45,0.1096,1.63,100.7,311,0.2183,0.2018,0.2037,0.0,Low,0
DRV-1456,32,0,0.1596,3.07,2.24,3.43,0.1038,0.72,94.5,448,0.1673,0.2172,0.09,0.2,Low,0
DRV-1457,41,1,0.1844,4.53,3.66,4.08,0.1245,1.77,126.0,295,0.2332,0.3489,0.2212,15.6,Low,0
DRV-1458,34,10,0.0562,4.16,3.87,4.26,0.1187,1.52,110.8,173,0.2329,0.2214,0.19,1.1,Low,0
DRV-1459,34,0,0.0,1.19,1.07,0.78,0.043,0.64,91.4,328,0.0572,0.1178,0.08,0.0,Low,0
DRV-1460,55,14,0.0623,5.82,4.48,4.93,0.0936,1.14,114.8,285,0.2897,0.2398,0.1425,3.5,Low,0
DRV-1461,38,3,0.0,5.51,3.3,2.07,0.0433,1.05,101.3,327,0.2066,0.1549,0.1312,0.1,Low,0
